,Title,Year,Duration,Rating,Votes,Description,budget,grossWorldWide,gross_US_Canada,opening_weekend_Gross,stars,genres,wins,nominations,oscars,genres_count
6779,Serial,1980,86.0,6.5,1200.0,"It's the end of the seventies. Hippies are assimilating, women are becoming aware and men are becoming confused and ineffective. Don't expect to be able to keep track of all the names.",30000000.0,9870727.0,9870727.0,10079109.0,Tuesday Weld,Comedy,0,0,0,2745
6780,Serial,1980,86.0,6.5,1200.0,"It's the end of the seventies. Hippies are assimilating, women are becoming aware and men are becoming confused and ineffective. Don't expect to be able to keep track of all the names.",30000000.0,9870727.0,9870727.0,10079109.0,Sally Kellerman,Comedy,0,0,0,2745
6781,Guilty by Suspicion,1991,105.0,6.5,9900.0,"Returning to Hollywood 1951 after working in France, a movie director meets McCarthyism head-on.",13000000.0,9480198.0,9480198.0,2278290.0,Robert De Niro,Drama,2,2,0,1470
6782,Guilty by Suspicion,1991,105.0,6.5,9900.0,"Returning to Hollywood 1951 after working in France, a movie director meets McCarthyism head-on.",13000000.0,9480198.0,9480198.0,2278290.0,Annette Bening,Drama,2,2,0,1470
6783,Guilty by Suspicion,1991,105.0,6.5,9900.0,"Returning to Hollywood 1951 after working in France, a movie director meets McCarthyism head-on.",13000000.0,9480198.0,9480198.0,2278290.0,George Wendt,Drama,2,2,0,1470
6784,Gladiator,1992,101.0,6.5,11000.0,"Tommy Riley has moved with his dad to Chicago from a 'nice place'. He keeps to himself, goes to school. However, after a street fight he is noticed and quickly falls into the world of illegal underground boxing - where punches can kill.",20000000.0,9223441.0,9223441.0,3305189.0,James Marshall,Action,0,0,0,4080
6785,Gladiator,1992,101.0,6.5,11000.0,"Tommy Riley has moved with his dad to Chicago from a 'nice place'. He keeps to himself, goes to school. However, after a street fight he is noticed and quickly falls into the world of illegal underground boxing - where punches can kill.",20000000.0,9223441.0,9223441.0,3305189.0,Cuba Gooding Jr.,Action,0,0,0,4080
6786,Gladiator,1992,101.0,6.5,11000.0,"Tommy Riley has moved with his dad to Chicago from a 'nice place'. He keeps to himself, goes to school. However, after a street fight he is noticed and quickly falls into the world of illegal underground boxing - where punches can kill.",20000000.0,9223441.0,9223441.0,3305189.0,Brian Dennehy,Action,0,0,0,4080
6787,Pennies from Heaven,1981,108.0,6.5,6500.0,"During the Great Depression, a sheet-music salesman seeks to escape his dreary life through popular music and a love affair with an innocent schoolteacher.",22000000.0,9171289.0,9171289.0,10079109.0,Steve Martin,Drama,3,9,3,1470
6788,Pennies from Heaven,1981,108.0,6.5,6500.0,"During the Great Depression, a sheet-music salesman seeks to escape his dreary life through popular music and a love affair with an innocent schoolteacher.",22000000.0,9171289.0,9171289.0,10079109.0,Bernadette Peters,Drama,3,9,3,1470
6789,Pennies from Heaven,1981,108.0,6.5,6500.0,"During the Great Depression, a sheet-music salesman seeks to escape his dreary life through popular music and a love affair with an innocent schoolteacher.",22000000.0,9171289.0,9171289.0,10079109.0,Jessica Harper,Drama,3,9,3,1470
6790,Late for Dinner,1991,99.0,6.5,1900.0,Two young men evading the police for a crime they didn't commit are cryogenically frozen in the early 1960s. The next thing they know is that they are in a strange new world (thirty years on).,14000000.0,8906823.0,8906823.0,3607545.0,Peter Berg,Science-Fiction,0,0,0,150
6791,Late for Dinner,1991,99.0,6.5,1900.0,Two young men evading the police for a crime they didn't commit are cryogenically frozen in the early 1960s. The next thing they know is that they are in a strange new world (thirty years on).,14000000.0,8906823.0,8906823.0,3607545.0,Brian Wimmer,Science-Fiction,0,0,0,150
6792,Late for Dinner,1991,99.0,6.5,1900.0,Two young men evading the police for a crime they didn't commit are cryogenically frozen in the early 1960s. The next thing they know is that they are in a strange new world (thirty years on).,14000000.0,8906823.0,8906823.0,3607545.0,Marcia Gay Harden,Science-Fiction,0,0,0,150
6793,Mischief,1985,97.0,6.5,7300.0,"Guided by James Dean, the eternal symbol of youthful rebellion, a gawky high school student obsessed with the hottest girl in class takes a crash course in teenage coolness from his motorcycle-rebel neighbor.",30000000.0,8692426.0,8692426.0,2618460.0,Doug McKeon,Comedy,0,0,0,2745
6794,Mischief,1985,97.0,6.5,7300.0,"Guided by James Dean, the eternal symbol of youthful rebellion, a gawky high school student obsessed with the hottest girl in class takes a crash course in teenage coolness from his motorcycle-rebel neighbor.",30000000.0,8692426.0,8692426.0,2618460.0,Catherine Mary Stewart,Comedy,0,0,0,2745
6795,Mischief,1985,97.0,6.5,7300.0,"Guided by James Dean, the eternal symbol of youthful rebellion, a gawky high school student obsessed with the hottest girl in class takes a crash course in teenage coolness from his motorcycle-rebel neighbor.",30000000.0,8692426.0,8692426.0,2618460.0,Kelly Preston,Comedy,0,0,0,2745
6796,Secret Admirer,1985,90.0,6.5,8300.0,An anonymous love letter left in Michael Ryan's locker on the last day of school wreaks havoc on his life and the lives of everyone who come in contact with it.,7000000.0,8622973.0,8622757.0,2414984.0,C. Thomas Howell,Comedy,0,0,0,2745
6797,Secret Admirer,1985,90.0,6.5,8300.0,An anonymous love letter left in Michael Ryan's locker on the last day of school wreaks havoc on his life and the lives of everyone who come in contact with it.,7000000.0,8622973.0,8622757.0,2414984.0,Lori Loughlin,Comedy,0,0,0,2745
6798,Secret Admirer,1985,90.0,6.5,8300.0,An anonymous love letter left in Michael Ryan's locker on the last day of school wreaks havoc on his life and the lives of everyone who come in contact with it.,7000000.0,8622973.0,8622757.0,2414984.0,Kelly Preston,Comedy,0,0,0,2745
6799,Night Crossing,1982,107.0,6.5,1600.0,"True tale about two men planning to escape from communist East Germany in a hot air balloon, but only if they can take their families with them.",10000000.0,8000000.0,8000000.0,1547912.0,John Hurt,Thriller,0,2,0,1725
6800,Night Crossing,1982,107.0,6.5,1600.0,"True tale about two men planning to escape from communist East Germany in a hot air balloon, but only if they can take their families with them.",10000000.0,8000000.0,8000000.0,1547912.0,Jane Alexander,Thriller,0,2,0,1725
6801,Night Crossing,1982,107.0,6.5,1600.0,"True tale about two men planning to escape from communist East Germany in a hot air balloon, but only if they can take their families with them.",10000000.0,8000000.0,8000000.0,1547912.0,Doug McKeon,Thriller,0,2,0,1725
6802,Buddy Buddy,1981,96.0,6.5,5300.0,"During a high-profile Mafia testimony case in California's Riverside County, a hired killer checks into a hotel room near the courthouse, while his depressed next-door neighbor wants to commit suicide over marital problems.",10000000.0,7258543.0,7258543.0,10079109.0,Jack Lemmon,Comedy,0,2,0,2745
6803,Buddy Buddy,1981,96.0,6.5,5300.0,"During a high-profile Mafia testimony case in California's Riverside County, a hired killer checks into a hotel room near the courthouse, while his depressed next-door neighbor wants to commit suicide over marital problems.",10000000.0,7258543.0,7258543.0,10079109.0,Walter Matthau,Comedy,0,2,0,2745
6804,Buddy Buddy,1981,96.0,6.5,5300.0,"During a high-profile Mafia testimony case in California's Riverside County, a hired killer checks into a hotel room near the courthouse, while his depressed next-door neighbor wants to commit suicide over marital problems.",10000000.0,7258543.0,7258543.0,10079109.0,Paula Prentiss,Comedy,0,2,0,2745
6805,Where the Buffalo Roam,1980,99.0,6.5,13000.0,Semi-biographical film based on the experiences of gonzo journalist Hunter S. Thompson.,30000000.0,6659377.0,6659377.0,1750593.0,Peter Boyle,Comedy,0,0,0,2745
6806,Where the Buffalo Roam,1980,99.0,6.5,13000.0,Semi-biographical film based on the experiences of gonzo journalist Hunter S. Thompson.,30000000.0,6659377.0,6659377.0,1750593.0,Bill Murray,Comedy,0,0,0,2745
6807,Where the Buffalo Roam,1980,99.0,6.5,13000.0,Semi-biographical film based on the experiences of gonzo journalist Hunter S. Thompson.,30000000.0,6659377.0,6659377.0,1750593.0,Bruno Kirby,Comedy,0,0,0,2745
6808,Vigilante,1982,90.0,6.5,4900.0,"After his wife and son got brutalized by a street gang, and a corrupt criminal justice system puts the perpetrators back on the street, a NYC factory worker teams up with a vigilante group to find some measure of bloody justice.",2000000.0,5091888.0,5091888.0,1588464.0,Robert Forster,Action,0,0,0,4080
6809,Vigilante,1982,90.0,6.5,4900.0,"After his wife and son got brutalized by a street gang, and a corrupt criminal justice system puts the perpetrators back on the street, a NYC factory worker teams up with a vigilante group to find some measure of bloody justice.",2000000.0,5091888.0,5091888.0,1588464.0,Fred Williamson,Action,0,0,0,4080
6810,Vigilante,1982,90.0,6.5,4900.0,"After his wife and son got brutalized by a street gang, and a corrupt criminal justice system puts the perpetrators back on the street, a NYC factory worker teams up with a vigilante group to find some measure of bloody justice.",2000000.0,5091888.0,5091888.0,1588464.0,Richard Bright,Action,0,0,0,4080
6811,Let's Spend the Night Together,1982,95.0,6.5,805.0,"The Rolling Stones' shows in Tempe, Arizona and East Rutherford, New Jersey during their 1981 US tour.",30000000.0,3821199.0,3821199.0,1319050.0,Mick Jagger,Music & Dance,0,0,0,49
6812,Let's Spend the Night Together,1982,95.0,6.5,805.0,"The Rolling Stones' shows in Tempe, Arizona and East Rutherford, New Jersey during their 1981 US tour.",30000000.0,3821199.0,3821199.0,1319050.0,Keith Richards,Music & Dance,0,0,0,49
6813,Let's Spend the Night Together,1982,95.0,6.5,805.0,"The Rolling Stones' shows in Tempe, Arizona and East Rutherford, New Jersey during their 1981 US tour.",30000000.0,3821199.0,3821199.0,1319050.0,Charlie Watts,Music & Dance,0,0,0,49
6814,Possessor,2020,103.0,6.5,50000.0,An agent works for a secretive organization that uses brain-implant technology to inhabit other people's bodies - ultimately driving them to commit assassinations for high-paying clients.,30000000.0,911180.0,752885.0,252664.0,Andrea Riseborough,Horror,15,40,0,1335
6815,Possessor,2020,103.0,6.5,50000.0,An agent works for a secretive organization that uses brain-implant technology to inhabit other people's bodies - ultimately driving them to commit assassinations for high-paying clients.,30000000.0,911180.0,752885.0,252664.0,Christopher Abbott,Horror,15,40,0,1335
6816,Possessor,2020,103.0,6.5,50000.0,An agent works for a secretive organization that uses brain-implant technology to inhabit other people's bodies - ultimately driving them to commit assassinations for high-paying clients.,30000000.0,911180.0,752885.0,252664.0,Jennifer Jason Leigh,Horror,15,40,0,1335
6817,L'étoile du Nord,1982,124.0,6.5,643.0,"In 1934, a mysterious Frenchman returns to Europe from Egypt.",30000000.0,781151.0,781151.0,10079109.0,Simone Signoret,Thriller,2,4,0,1725
6818,L'étoile du Nord,1982,124.0,6.5,643.0,"In 1934, a mysterious Frenchman returns to Europe from Egypt.",30000000.0,781151.0,781151.0,10079109.0,Philippe Noiret,Thriller,2,4,0,1725
6819,L'étoile du Nord,1982,124.0,6.5,643.0,"In 1934, a mysterious Frenchman returns to Europe from Egypt.",30000000.0,781151.0,781151.0,10079109.0,Fanny Cottençon,Thriller,2,4,0,1725
6820,Cane River,1982,104.0,6.5,357.0,The romance between two African Americans who come from a different class background.,30000000.0,27317.0,27317.0,10079109.0,Richard Romain,Drama,0,0,0,1470
6821,Cane River,1982,104.0,6.5,357.0,The romance between two African Americans who come from a different class background.,30000000.0,27317.0,27317.0,10079109.0,Tommye Myrick,Drama,0,0,0,1470
6822,Cane River,1982,104.0,6.5,357.0,The romance between two African Americans who come from a different class background.,30000000.0,27317.0,27317.0,10079109.0,Ilunga Adell,Drama,0,0,0,1470
6823,Minions,2015,91.0,6.4,270000.0,"Minions Stuart, Kevin, and Bob are recruited by Scarlet Overkill, a supervillain who, alongside her inventor husband Herb, hatches a plot to take over the world.",74000000.0,1159457503.0,336045770.0,115718405.0,Sandra Bullock,Adventure,4,29,0,1755
6824,Minions,2015,91.0,6.4,270000.0,"Minions Stuart, Kevin, and Bob are recruited by Scarlet Overkill, a supervillain who, alongside her inventor husband Herb, hatches a plot to take over the world.",74000000.0,1159457503.0,336045770.0,115718405.0,Jon Hamm,Adventure,4,29,0,1755
6825,Minions,2015,91.0,6.4,270000.0,"Minions Stuart, Kevin, and Bob are recruited by Scarlet Overkill, a supervillain who, alongside her inventor husband Herb, hatches a plot to take over the world.",74000000.0,1159457503.0,336045770.0,115718405.0,Michael Keaton,Adventure,4,29,0,1755
6826,Star Wars: Episode IX - The Rise of Skywalker,2019,141.0,6.4,512000.0,The surviving Resistance faces the First Order once again.,275000000.0,1077022372.0,515202542.0,177383864.0,Daisy Ridley,Action,21,55,3,4080
6827,Star Wars: Episode IX - The Rise of Skywalker,2019,141.0,6.4,512000.0,The surviving Resistance faces the First Order once again.,275000000.0,1077022372.0,515202542.0,177383864.0,John Boyega,Action,21,55,3,4080
6828,Star Wars: Episode IX - The Rise of Skywalker,2019,141.0,6.4,512000.0,The surviving Resistance faces the First Order once again.,275000000.0,1077022372.0,515202542.0,177383864.0,Oscar Isaac,Action,21,55,3,4080
6829,Alice in Wonderland,2010,108.0,6.4,452000.0,"Nineteen-year-old Alice returns to the magical world from her childhood adventure, where she reunites with her old friends and learns of her true destiny: to end the Red Queen's reign of terror.",200000000.0,1025468216.0,334191110.0,116101023.0,Mia Wasikowska,Adventure,35,65,2,1755
6830,Alice in Wonderland,2010,108.0,6.4,452000.0,"Nineteen-year-old Alice returns to the magical world from her childhood adventure, where she reunites with her old friends and learns of her true destiny: to end the Red Queen's reign of terror.",200000000.0,1025468216.0,334191110.0,116101023.0,Johnny Depp,Adventure,35,65,2,1755
